card_id,rare,recording,title,name,sortie_cost,cc_cost,symbol1,symbol2,gender,weapon,type1,type2,type3,type4,n_skill_name1,n_skill_name2,n_skill_name3,n_skill_name4,n_skill_text1,n_skill_text2,n_skill_text3,n_skill_text4,s_skill_name1,s_skill_name2,s_skill_text1,s_skill_text2,c_power,s_power,range,class,job,flavor,illustrator
B07-079,N,B07,豪快な女竜騎士,クリムゾン,3,2,白夜,,女,斧,飛行,竜,,,武器のデコレーション,反暗夜のレジスタンス,,,【】ターン終了まで、このユニットの戦闘力は＋１０される。,<白夜>の味方が前衛に３体以上いる場合、このユニットの戦闘力は＋１０される。,,,,,,,50,30,1,上級職,ドラゴンマスター,あんたらを真っ赤にデコレーションしてやるよ！,lack
B07-080,HN,B07,風の長,フウガ,3,2,白夜,,男,剣,,,,,極まりし肉体,風の部族長,,,このユニットが<剣>か<槍>か<斧>と戦闘している場合、このユニットの戦闘力は＋１０される。,自分のターン終了時、前衛の味方を１体選び、移動させてもよい。,,,,,,,60,10,1,上級職,兵法者,お前たちの言うことを信じさせたいなら私と闘ってその力を証明してみせろ！,ヒロアキ
B07-081,N,B07,砂塵の侍,フウガ,1,,白夜,,男,剣,,,,,風の強者,,,,相手のターン終了時、後衛の味方を１体選び、移動させてもよい。,,,,攻撃の紋章,,戦闘終了まで、自分の攻撃ユニットの戦闘力は＋２０される。,,40,10,1,下級職,侍,白夜王スメラギとは、共に闘い、背中を預け合ったものだ。,ヒロアキ
B07-082,HN,B07,白夜の軍師,ユキムラ,3,2,白夜,,男,暗器,,,,,写し身人形,勝利への糸口,,,他の<暗器>の味方が撃破された時、カードを１枚引く。,自分のターン終了時、あなたは自分のオーブを１つ選び、表を見てもよい。,,,,,,,50,20,1-2,上級職,絡繰師,このシラサギ城…必ず護ってみせます。,柄本基克
B07-083,N,B07,眼鏡の賢人,ユキムラ,1,,白夜,,男,弓,,,,,女王の忠臣,飛行特効,,,味方に『ミコト』がいる場合、このユニットの戦闘力は＋１０される。,このユニットが<飛行>を攻撃している場合、このユニットの戦闘力は＋３０される。,,,計略の紋章,,自分の攻撃ユニットが<白夜>の場合、相手の防御ユニット以外の敵を１体選ぶ。その敵を移動させてもよい。,,30,20,2,下級職,薬商人,私はユキムラ。浅学非才の身ですが、お見知り置きください。,柄本基克
B07-084,R,B07,雷神を継ぐ覚悟,シノノメ,4,3,白夜,,男,剣,,,,,未来を拓く決意,白夜王を目指す者,,,他の<暗夜>の味方が出撃した時、味方を１体選び、移動させてもよい。,後衛に他の<白夜>の味方が２体以上いる場合、このユニットに射程１−２が追加される。,,,,,,,70,10,1,上級職,剣聖,いつか俺も、雷神刀を継ぐに相応しい男になってやるぜ！,魔界の住民
B07-085,N,B07,槍術を磨く王子,シノノメ,1,,白夜,,男,槍,,,,,守るための神刀,,,,【】ターン終了まで、このユニットに<剣>と射程１−２が追加される。このスキルは自分の<暗夜>の絆カードが１枚以上なければ使用できない。,,,,攻撃の紋章,,戦闘終了まで、自分の攻撃ユニットの戦闘力は＋２０される。,,40,10,1,下級職,槍術士,俺、槍さばきには自信があるんだぜ！,魔界の住民
B07-086,HN,B07,野生の弓術,キサラギ,3,2,白夜,,男,弓,飛行,獣馬,,,竜脈への嗅覚,飛行特効,,,このユニットが出撃した時、自分のオーブを１つ選び、表向きか裏向きにしてもよい。,このユニットが<飛行>を攻撃している場合、このユニットの戦闘力は＋３０される。,,,,,,,40,30,2,上級職,金鵄武者,僕も父上みたいに、ガッてやって、バババッって！カッコよく敵をたおしたいな！,紺藤ココン
B07-087,HN,B07,不機嫌な目覚め,ミタマ,3,2,白夜,,女,魔法,,,,,五・七・五,羊神・未,,,味方がちょうど３体だけいる場合、その３体のうち２体の戦闘力が５０で１体の戦闘力が７０なら、カードを１枚引く。,【】次の相手のターン終了まで、このユニットの戦闘力は＋１０される。,,,,,,,50,20,1-2,上級職,陰陽師,寝ていたい！　ああ寝ていたい　寝ていたい…！,kirero
B07-088,HN,B07,静かなる刀心,ヒサメ,3,2,白夜,,男,剣,,,,,共に闘う幸せ,冷静沈着,,,<剣>の味方が他に１体以上いる場合、このユニットの戦闘力は＋１０される。,このユニットを攻撃している出撃コストが１の敵は必殺攻撃できない。,,,,,,,60,10,1,上級職,剣聖,冷静でいれば必要なものが見える…それだけの話です。,藤川祥
B07-089,N,B07,落ち着く天才,ヒサメ,1,,白夜,,男,剣,,,,,剣士の精神統一,,,,このユニットを支援しているカードが<剣>の場合、このユニットの戦闘力は＋１０される。,,,,攻撃の紋章,,戦闘終了まで、自分の攻撃ユニットの戦闘力は＋２０される。,,40,10,1,下級職,侍,渋いお茶を飲むと、心が落ち着きますね。,藤川祥
B07-090,HN,B07,父譲りの執事魂,ディーア,3,2,白夜,,男,暗器,,,,,最上の紅茶,珈琲で一息,,,【】自分の退避エリアから自分の主人公と同じユニット名のカードを１枚選び、手札に加える。,【】自分の退避エリアから『ディーア』を１枚選び、手札に加える。このスキルは自分の<暗夜>の絆カードが１枚以上なければ使用できない。,,,,,,,50,20,1-2,上級職,バトラー,執事業務を妨害するなんて、いい度胸じゃん…,祀花よう子
B07-091,N,B07,もてなしのプライド,ディーア,1,,白夜,,男,杖,獣馬,,,,春祭,追い抜いてやるさ…,,,"【,】自分の退避エリアから『ディーア』以外のカードを１枚選び、手札に加える。",味方に『ジョーカー』がいる場合、このユニットの戦闘力は＋１０され、このユニットに射程１が追加される。,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,20,20,,下級職,ロッドナイト,焼き菓子作りの腕だって、俺は父さんに負けねえし…,祀花よう子
B07-092,HN,B07,はぎとっちゃうわよ！,ゾフィー,3,2,白夜,,女,槍,獣馬,アーマー,,,おっちょこちょい,金剛の一撃,,,このユニットの攻撃で敵を撃破した時、相手は自分のオーブを１つ選び、表向きにする。,相手のオーブが１つ以上表向きの場合、このユニットの戦闘力は＋１０される。,,,,,,,60,10,1,上級職,グレートナイト,あちゃー…手が滑っちゃった！,40原
B07-093,R,B07,剣鬼となりし王,スメラギ,4,3,白夜,,男,剣,,,,,悪鬼の如き双刃,雷の妃,,,【自分の裏向きの絆カードを２枚退避エリアに置く】次の相手のターン終了まで、このユニットの戦闘力は＋２０される。,【味方の『ミコト』を行動済みにする】このスキルのコストで行動済みにした『ミコト』と同じ出撃コストの主人公以外の敵を１体選び、撃破する。,,,,,,,70,10,1,上級職,剣聖,私はスメラギ。白夜王にあらず…ただ剣を求める者なり…,Daisuke Izuka
B07-093,R+,B07,剣鬼となりし王,スメラギ,4,3,白夜,,男,剣,,,,,悪鬼の如き双刃,雷の妃,,,【自分の裏向きの絆カードを２枚退避エリアに置く】次の相手のターン終了まで、このユニットの戦闘力は＋２０される。,【味方の『ミコト』を行動済みにする】このスキルのコストで行動済みにした『ミコト』と同じ出撃コストの主人公以外の敵を１体選び、撃破する。,,,,,,,70,10,1,上級職,剣聖,今ならば、極上の仕合ができよう！さあ…存分に、刃を交えようぞ！！,Daisuke Izuka
B07-094,N,B07,至誠の白夜王,スメラギ,1,,白夜,,男,剣,,,,,破邪の雷光,,,,【味方の『ミコト』を行動済みにする】ターン終了まで、このユニットに射程１−２が追加される。,,,,攻撃の紋章,,戦闘終了まで、自分の攻撃ユニットの戦闘力は＋２０される。,,40,10,1,下級職,侍,私は白夜王スメラギ！　平和を乱す者は、我らが誅する！,Daisuke Izuka
B07-095,HN,B07,白夜王国の女王,ミコト,3,2,白夜,,女,弓,,,,,遺された愛,飛行特効,,,"【,自分の裏向きの絆カードを２枚退避エリアに置く】自分の退避エリアから『ミコト』以外のカードを１枚選び、手札に加える。",このユニットが<飛行>を攻撃している場合、このユニットの戦闘力は＋３０される。,,,,,,,50,20,2,上級職,戦巫女,私はあなたたちの母親であることを誇りに思います。,冬空 実
B07-096,N,B07,白夜の王妃,ミコト,1,,白夜,,女,杖,,,,,春祭,聡明な王妃,,,"【,】自分の退避エリアから『ミコト』以外のカードを１枚選び、手札に加える。",味方の『スメラギ』の戦闘力は＋１０される。,,,祈りの紋章,,戦闘終了まで、相手の攻撃ユニットは必殺攻撃できない。,,20,20,,下級職,巫女,光よ…この国を照らしてください。,冬空 実
B07-097,SR,B07,異形神,ハイドラ,6,,白夜,,男,竜石,竜,,,,無幻の悪夢,完全なる竜,血の衝動,,自分の手札からこのユニットにレベルアップした時、退避エリアから『ハイドラ』を好きな枚数選び、出撃させる。このユニットがレベルアップしている場合、自分の『ハイドラ』は以下のスキルを得る。“このカードは味方に『ハイドラ』がいても出撃させることができ、『ハイドラ』が２体以上味方にいてもよい。”,自分の絆カードが５枚以上裏向きの場合、このユニットの戦闘力は＋１００され、このユニットに射程１−２が追加される。,自分のターン終了時、自分の絆カードを１枚選び、退避エリアに置く。,,,,,,0,0,,固定職,神祖竜,我の力に蹂躙されて、惨めに死ぬがいい！！,田口幹浩/クラウドゲート株式会社
B07-098,HN,B07,秘城の守護竜,リリス,2,,白夜,,女,竜石,竜,,,,星竜のブレス,星界の門,お仕えする誓い,,自分のオーブが１つ以上表向きの場合、このユニットの戦闘力は＋３０され、このユニットに射程１−２が追加される。,"【,】自分のオーブを１つ選び、表向きか裏向きにする。",手札にあるこのカードは自分の<白夜>の絆カードがなくても出撃させることができる。このスキルは自分の<暗夜>の絆カードが１枚以上なければ有効にならない。,,,,,,10,20,,固定職,星竜,我が祖、我が神、我が血…　星竜モローよ…我に力を！,ねじ太
B07-099,HN,B07,鶴丸の魔戦士,ユズ,3,2,白夜,,女,剣,,,,,居合一閃,拝借致す,,,行動済みの味方が他に１体もいない場合、このユニットの戦闘力は＋１０される。（はこのユニットがクラスチェンジしていなければ有効にならない）,【他の<暗器>の味方を１体行動済みにする】ターン終了まで、このユニットに<暗器>と射程１−２が追加される。,,,,,,,60,10,1,上級職,魔戦士,この服は…その…　思ったより…かわいい…な。,とよた瑣織
